userId,gender,age_group,occupation
5401,Female,18-24,Academic/Educator
5402,Female,25-34,Other
5403,Male,Under 18,Scientist
5404,Male,25-34,Other
5405,Female,50-55,Executive/Managerial
5406,Female,35-44,Other
5407,Female,35-44,Programmer
5408,Male,25-34,Unemployed
5409,Male,45-49,Academic/Educator
5410,Female,45-49,Artist
5411,Female,Under 18,Tradesman/Craftsman
5412,Male,25-34,Retired
5413,Male,35-44,Academic/Educator
5414,Male,Under 18,Scientist
5415,Female,25-34,Executive/Managerial
5416,Female,25-34,Customer Service
5417,Male,18-24,Programmer
5418,Female,25-34,Other
5419,Female,18-24,Retired
5420,Female,Under 18,Tradesman/Craftsman
5421,Male,35-44,Programmer
5422,Male,50-55,Executive/Managerial
5423,Female,50-55,Customer Service
5424,Female,35-44,Artist
5425,Male,18-24,College/Grad Student
5426,Male,25-34,College/Grad Student
5427,Male,35-44,Tradesman/Craftsman
5428,Female,25-34,Doctor/Health Care
5429,Female,25-34,Academic/Educator
5430,Female,45-49,Academic/Educator
5431,Male,56+,Academic/Educator
5432,Male,56+,Sales/Marketing
5433,Female,35-44,Programmer
5434,Female,25-34,Executive/Managerial
5435,Male,45-49,Technician/Engineer
5436,Male,18-24,College/Grad Student
5437,Male,25-34,Programmer
5438,Male,25-34,College/Grad Student
5439,Male,56+,Sales/Marketing
5440,Female,45-49,Artist
5441,Male,50-55,Executive/Managerial
5442,Male,25-34,Executive/Managerial
5443,Male,25-34,Retired
5444,Female,18-24,College/Grad Student
5445,Male,25-34,Other
5446,Female,50-55,Academic/Educator
5447,Male,45-49,Artist
5448,Male,45-49,Tradesman/Craftsman
5449,Male,18-24,Retired
5450,Male,18-24,Retired
5451,Female,25-34,Academic/Educator
5452,Male,35-44,Doctor/Health Care
5453,Male,18-24,College/Grad Student
5454,Male,35-44,Executive/Managerial
5455,Female,18-24,Programmer
5456,Male,35-44,Academic/Educator
5457,Male,18-24,Retired
5458,Female,18-24,Artist
5459,Female,Under 18,Scientist
5460,Male,18-24,College/Grad Student
5461,Male,50-55,Other
5462,Male,25-34,Programmer
5463,Male,35-44,Other
5464,Male,35-44,Executive/Managerial
5465,Female,25-34,Other
5466,Male,25-34,Retired
5467,Male,35-44,Other
5468,Male,25-34,Retired
5469,Male,35-44,Retired
5470,Male,56+,Executive/Managerial
5471,Male,18-24,Executive/Managerial
5472,Male,35-44,Academic/Educator
5473,Male,25-34,Academic/Educator
5474,Male,25-34,Retired
5475,Male,25-34,College/Grad Student
5476,Female,35-44,Other
5477,Male,35-44,Academic/Educator
5478,Male,35-44,Executive/Managerial
5479,Male,35-44,Academic/Educator
5480,Female,25-34,College/Grad Student
5481,Male,45-49,Retired
5482,Male,18-24,Executive/Managerial
5483,Female,25-34,Doctor/Health Care
5484,Male,45-49,Programmer
5485,Male,25-34,College/Grad Student
5486,Male,25-34,Other
5487,Male,25-34,Programmer
5488,Male,25-34,Homemaker
5489,Male,18-24,Executive/Managerial
5490,Male,45-49,Programmer
5491,Male,18-24,Executive/Managerial
5492,Male,18-24,College/Grad Student
5493,Male,35-44,Retired
5494,Female,35-44,Programmer
5495,Female,18-24,College/Grad Student
5496,Male,25-34,Executive/Managerial
5497,Male,25-34,College/Grad Student
5498,Female,50-55,Academic/Educator
5499,Female,25-34,Tradesman/Craftsman
5500,Female,35-44,Unemployed
5501,Male,25-34,Artist
5502,Male,25-34,Artist
5503,Female,25-34,Sales/Marketing
5504,Male,45-49,Executive/Managerial
5505,Female,25-34,College/Grad Student
5506,Female,18-24,College/Grad Student
5507,Male,45-49,Executive/Managerial
5508,Male,25-34,Unemployed
5509,Male,25-34,Other
5510,Male,18-24,College/Grad Student
5511,Male,45-49,Academic/Educator
5512,Female,25-34,Programmer
5513,Male,35-44,Academic/Educator
5514,Female,Under 18,Scientist
5515,Male,18-24,College/Grad Student
5516,Female,50-55,Lawyer
5517,Male,56+,Other
5518,Male,50-55,Programmer
5519,Male,35-44,Homemaker
5520,Male,45-49,Academic/Educator
5521,Female,25-34,Doctor/Health Care
5522,Male,25-34,College/Grad Student
5523,Male,35-44,Other
5524,Female,Under 18,Scientist
5525,Female,Under 18,Scientist
5526,Female,35-44,Artist
5527,Male,25-34,Academic/Educator
5528,Male,50-55,Academic/Educator
5529,Male,18-24,Doctor/Health Care
5530,Female,18-24,College/Grad Student
5531,Male,50-55,Programmer
5532,Male,25-34,Programmer
5533,Female,50-55,Artist
5534,Male,45-49,Lawyer
5535,Male,25-34,Homemaker
5536,Male,25-34,Lawyer
5537,Female,56+,Academic/Educator
5538,Male,45-49,Retired
5539,Female,25-34,Unemployed
5540,Male,35-44,Academic/Educator
5541,Male,56+,Executive/Managerial
5542,Male,45-49,Executive/Managerial
5543,Male,25-34,Programmer
5544,Male,25-34,Homemaker
5545,Female,35-44,Lawyer
5546,Male,18-24,College/Grad Student
5547,Female,18-24,College/Grad Student
5548,Female,18-24,College/Grad Student
5549,Female,50-55,Sales/Marketing
5550,Male,35-44,Homemaker
5551,Female,35-44,Unemployed
5552,Male,50-55,Executive/Managerial
5553,Male,35-44,Clerical/Admin
5554,Male,25-34,Academic/Educator
5555,Male,Under 18,Scientist
5556,Male,45-49,Doctor/Health Care
5557,Male,35-44,College/Grad Student
5558,Male,Under 18,Scientist
5559,Male,50-55,Academic/Educator
5560,Female,35-44,Programmer
5561,Female,25-34,Clerical/Admin
5562,Female,35-44,Academic/Educator
5563,Female,25-34,Executive/Managerial
5564,Male,45-49,Unemployed
5565,Male,18-24,Programmer
5566,Male,35-44,Executive/Managerial
5567,Male,50-55,Clerical/Admin
5568,Male,18-24,College/Grad Student
5569,Female,18-24,Academic/Educator
5570,Male,25-34,Academic/Educator
5571,Female,25-34,Sales/Marketing
5572,Female,25-34,College/Grad Student
5573,Female,35-44,Academic/Educator
5574,Male,25-34,Other
5575,Male,35-44,Executive/Managerial
5576,Male,25-34,College/Grad Student
5577,Male,50-55,Academic/Educator
5578,Female,18-24,Academic/Educator
5579,Female,35-44,Executive/Managerial
5580,Male,45-49,Executive/Managerial
5581,Male,25-34,Other
5582,Male,45-49,Academic/Educator
5583,Male,56+,Homemaker
5584,Female,50-55,Other
5585,Male,25-34,College/Grad Student
5586,Male,35-44,Unemployed
5587,Male,25-34,Programmer
5588,Female,25-34,Unemployed
5589,Female,25-34,Other
5590,Female,45-49,Retired
5591,Male,18-24,Other
5592,Male,25-34,Academic/Educator
5593,Male,50-55,Lawyer
5594,Female,45-49,Other
5595,Male,25-34,Unemployed
5596,Male,35-44,Retired
5597,Female,18-24,College/Grad Student
5598,Male,18-24,College/Grad Student
5599,Male,35-44,Executive/Managerial
5600,Female,45-49,Other
5601,Male,35-44,Academic/Educator
5602,Male,35-44,Other
5603,Male,50-55,Executive/Managerial
5604,Male,35-44,Homemaker
5605,Female,18-24,Artist
5606,Female,25-34,College/Grad Student
5607,Male,18-24,College/Grad Student
5608,Male,18-24,Clerical/Admin
5609,Female,50-55,Academic/Educator
5610,Female,25-34,Academic/Educator
5611,Female,35-44,Executive/Managerial
5612,Female,25-34,Academic/Educator
5613,Female,35-44,Other
5614,Male,25-34,Other
5615,Male,35-44,Executive/Managerial
5616,Male,45-49,Academic/Educator
5617,Male,25-34,College/Grad Student
5618,Female,18-24,College/Grad Student
5619,Female,18-24,College/Grad Student
5620,Male,35-44,College/Grad Student
5621,Male,25-34,Executive/Managerial
5622,Male,35-44,Homemaker
5623,Male,25-34,Programmer
5624,Male,25-34,Executive/Managerial
5625,Male,25-34,Academic/Educator
5626,Male,56+,Lawyer
5627,Male,25-34,Other
5628,Male,18-24,College/Grad Student
5629,Male,25-34,College/Grad Student
5630,Male,35-44,Programmer
5631,Male,35-44,Retired
5632,Female,18-24,College/Grad Student
5633,Male,50-55,Academic/Educator
5634,Male,25-34,College/Grad Student
5635,Female,35-44,Sales/Marketing
5636,Male,25-34,Executive/Managerial
5637,Male,Under 18,Scientist
5638,Male,18-24,Academic/Educator
5639,Female,18-24,College/Grad Student
5640,Male,35-44,Programmer
5641,Female,25-34,Programmer
5642,Male,Under 18,Scientist
5643,Female,35-44,Academic/Educator
5644,Female,18-24,College/Grad Student
5645,Male,25-34,Artist
5646,Male,18-24,College/Grad Student
5647,Male,18-24,Academic/Educator
5648,Male,25-34,Programmer
5649,Female,18-24,College/Grad Student
5650,Female,35-44,Retired
5651,Female,25-34,Doctor/Health Care
5652,Male,18-24,Other
5653,Male,50-55,Academic/Educator
5654,Male,25-34,College/Grad Student
5655,Female,25-34,Doctor/Health Care
5656,Male,25-34,Homemaker
5657,Male,50-55,College/Grad Student
5658,Male,56+,Other
5659,Male,25-34,Other
5660,Male,25-34,Artist
5661,Female,25-34,Homemaker
5662,Male,Under 18,Scientist
5663,Female,35-44,Unemployed
5664,Male,18-24,College/Grad Student
5665,Male,18-24,College/Grad Student
5666,Male,18-24,Lawyer
5667,Male,35-44,Executive/Managerial
5668,Female,25-34,Clerical/Admin
5669,Male,56+,Academic/Educator
5670,Male,18-24,College/Grad Student
5671,Male,25-34,Academic/Educator
5672,Female,25-34,College/Grad Student
5673,Female,35-44,Academic/Educator
5674,Male,35-44,Executive/Managerial
5675,Male,35-44,College/Grad Student
5676,Male,25-34,Unemployed
5677,Male,25-34,Academic/Educator
5678,Male,35-44,Programmer
5679,Male,35-44,Artist
5680,Male,50-55,Unemployed
5681,Female,25-34,Executive/Managerial
5682,Male,18-24,Other
5683,Female,18-24,Sales/Marketing
5684,Male,18-24,Lawyer
5685,Male,25-34,Programmer
5686,Male,56+,Lawyer
5687,Female,Under 18,Other
5688,Female,18-24,College/Grad Student
5689,Male,25-34,Other
5690,Male,18-24,College/Grad Student
5691,Male,35-44,College/Grad Student
5692,Female,25-34,Executive/Managerial
5693,Female,25-34,College/Grad Student
5694,Female,25-34,Retired
5695,Female,35-44,Clerical/Admin
5696,Female,25-34,College/Grad Student
5697,Male,25-34,Other
5698,Male,35-44,College/Grad Student
5699,Male,35-44,Homemaker
5700,Female,18-24,College/Grad Student
5701,Male,25-34,Executive/Managerial
5702,Male,18-24,Other
5703,Male,56+,Academic/Educator
5704,Female,18-24,College/Grad Student
5705,Female,18-24,College/Grad Student
5706,Male,18-24,Programmer
5707,Male,25-34,Retired
5708,Male,35-44,Academic/Educator
5709,Male,18-24,College/Grad Student
5710,Male,25-34,Homemaker
5711,Male,25-34,Executive/Managerial
5712,Male,35-44,Academic/Educator
5713,Female,50-55,Executive/Managerial
5714,Male,35-44,Artist
5715,Male,18-24,College/Grad Student
5716,Male,Under 18,Scientist
5717,Male,25-34,Other
5718,Female,35-44,College/Grad Student
5719,Male,56+,Executive/Managerial
5720,Male,25-34,Other
5721,Male,45-49,Programmer
5722,Male,25-34,Unemployed
5723,Male,18-24,Retired
5724,Male,25-34,Homemaker
5725,Male,18-24,Artist
5726,Male,25-34,Academic/Educator
5727,Male,25-34,College/Grad Student
5728,Female,35-44,Unemployed
5729,Male,18-24,Scientist
5730,Male,18-24,Other
5731,Female,25-34,Programmer
5732,Female,25-34,Programmer
5733,Male,25-34,College/Grad Student
5734,Female,25-34,College/Grad Student
5735,Male,25-34,Doctor/Health Care
5736,Male,25-34,Academic/Educator
5737,Male,45-49,Homemaker
5738,Male,25-34,Retired
5739,Male,25-34,Executive/Managerial
5740,Male,25-34,Academic/Educator
5741,Male,50-55,Sales/Marketing
5742,Female,25-34,Retired
5743,Female,35-44,Other
5744,Female,25-34,College/Grad Student
5745,Female,18-24,College/Grad Student
5746,Male,18-24,Homemaker
5747,Male,25-34,Other
5748,Male,25-34,Other
5749,Male,25-34,Artist
5750,Male,18-24,Academic/Educator
5751,Female,Under 18,Other
5752,Female,56+,Other
5753,Male,18-24,Programmer
5754,Female,18-24,Academic/Educator
5755,Female,35-44,Artist
5756,Female,Under 18,Scientist
5757,Male,Under 18,Scientist
5758,Female,50-55,Academic/Educator
5759,Female,25-34,Academic/Educator
5760,Male,18-24,Retired
5761,Male,25-34,Unemployed
5762,Female,35-44,Doctor/Health Care
5763,Female,25-34,Academic/Educator
5764,Female,50-55,Retired
5765,Male,25-34,Programmer
5766,Male,56+,College/Grad Student
5767,Male,25-34,Artist
5768,Female,Under 18,Executive/Managerial
5769,Male,45-49,College/Grad Student
5770,Male,25-34,Other
5771,Male,25-34,Executive/Managerial
5772,Male,35-44,Executive/Managerial
5773,Male,25-34,Doctor/Health Care
5774,Male,18-24,College/Grad Student
5775,Male,25-34,Programmer
5776,Male,18-24,Retired
5777,Male,Under 18,Other
5778,Male,35-44,Retired
5779,Male,25-34,Customer Service
5780,Male,18-24,Programmer
5781,Male,25-34,Artist
5782,Female,35-44,Other
5783,Female,45-49,Academic/Educator
5784,Male,18-24,Scientist
5785,Female,25-34,Executive/Managerial
5786,Male,25-34,Doctor/Health Care
5787,Male,25-34,Unemployed
5788,Male,25-34,Other
5789,Male,25-34,Programmer
5790,Female,35-44,Other
5791,Male,18-24,College/Grad Student
5792,Male,25-34,Programmer
5793,Male,25-34,Artist
5794,Male,35-44,Programmer
5795,Male,25-34,Academic/Educator
5796,Female,25-34,Executive/Managerial
5797,Male,25-34,Executive/Managerial
5798,Male,35-44,Other
5799,Male,25-34,Customer Service
5800,Male,35-44,Technician/Engineer
5801,Male,25-34,Lawyer
5802,Female,25-34,Other
5803,Male,Under 18,Scientist
5804,Female,35-44,Executive/Managerial
5805,Female,25-34,Other
5806,Female,50-55,Academic/Educator
5807,Male,35-44,Executive/Managerial
5808,Female,25-34,Executive/Managerial
5809,Male,25-34,Executive/Managerial
5810,Male,50-55,Lawyer
5811,Male,18-24,College/Grad Student
5812,Female,25-34,Executive/Managerial
5813,Male,25-34,Executive/Managerial
5814,Male,25-34,Other
5815,Male,25-34,Unemployed
5816,Male,25-34,Other
5817,Male,25-34,Programmer
5818,Male,25-34,College/Grad Student
5819,Male,50-55,Doctor/Health Care
5820,Male,45-49,Other
5821,Male,25-34,Homemaker
5822,Female,35-44,College/Grad Student
5823,Male,25-34,Retired
5824,Male,18-24,Retired
5825,Female,25-34,College/Grad Student
5826,Male,18-24,College/Grad Student
5827,Male,25-34,Artist
5828,Male,25-34,Programmer
5829,Female,25-34,College/Grad Student
5830,Female,18-24,College/Grad Student
5831,Male,25-34,Academic/Educator
5832,Female,25-34,Other
5833,Female,35-44,Other
5834,Male,56+,Lawyer
5835,Female,35-44,Other
5836,Male,25-34,Other
5837,Male,25-34,Executive/Managerial
5838,Female,45-49,Executive/Managerial
5839,Male,25-34,Academic/Educator
5840,Female,Under 18,Other
5841,Female,35-44,Executive/Managerial
5842,Male,25-34,College/Grad Student
5843,Male,35-44,Academic/Educator
5844,Female,Under 18,Scientist
5845,Female,25-34,Clerical/Admin
5846,Male,45-49,Lawyer
5847,Female,18-24,College/Grad Student
5848,Male,50-55,Unemployed
5849,Male,35-44,Programmer
5850,Female,25-34,Executive/Managerial
5851,Female,18-24,Unemployed
5852,Female,25-34,Academic/Educator
5853,Male,50-55,Tradesman/Craftsman
5854,Male,45-49,Executive/Managerial
5855,Male,50-55,Executive/Managerial
5856,Female,25-34,Executive/Managerial
5857,Female,45-49,Artist
5858,Male,25-34,College/Grad Student
5859,Male,25-34,Executive/Managerial
5860,Female,25-34,College/Grad Student
5861,Female,50-55,Academic/Educator
5862,Female,25-34,Sales/Marketing
5863,Female,25-34,College/Grad Student
5864,Female,50-55,Academic/Educator
5865,Male,25-34,Programmer
5866,Female,25-34,Doctor/Health Care
5867,Female,45-49,Clerical/Admin
5868,Male,35-44,College/Grad Student
5869,Female,25-34,Executive/Managerial
5870,Male,25-34,College/Grad Student
5871,Female,25-34,College/Grad Student
5872,Male,25-34,Programmer
5873,Male,18-24,Retired
5874,Male,25-34,College/Grad Student
5875,Male,25-34,College/Grad Student
5876,Male,50-55,Executive/Managerial
5877,Male,18-24,Retired
5878,Female,25-34,Other
5879,Male,35-44,Executive/Managerial
5880,Male,25-34,Academic/Educator
5881,Male,35-44,Programmer
5882,Male,35-44,Executive/Managerial
5883,Female,18-24,Other
5884,Male,18-24,College/Grad Student
5885,Male,25-34,Academic/Educator
5886,Male,25-34,Unemployed
5887,Female,35-44,Unemployed
5888,Male,25-34,Unemployed
5889,Male,50-55,Unemployed
5890,Male,35-44,Unemployed
5891,Male,18-24,College/Grad Student
5892,Male,45-49,Artist
5893,Male,25-34,Executive/Managerial
5894,Male,35-44,Other
5895,Male,25-34,Academic/Educator
5896,Male,25-34,Other
5897,Male,25-34,Unemployed
5898,Female,18-24,Other
5899,Male,35-44,Programmer
5900,Male,25-34,Executive/Managerial
5901,Female,35-44,Executive/Managerial
5902,Male,50-55,Lawyer
5903,Male,25-34,Programmer
5904,Female,45-49,Retired
5905,Female,35-44,Unemployed
5906,Female,18-24,College/Grad Student
5907,Male,25-34,Artist
5908,Male,25-34,College/Grad Student
5909,Male,18-24,Unemployed
5910,Female,45-49,Unemployed
5911,Female,25-34,Programmer
5912,Male,25-34,Academic/Educator
5913,Female,18-24,Other
5914,Male,35-44,Artist
5915,Male,18-24,College/Grad Student
5916,Male,50-55,Unemployed
5917,Female,50-55,Academic/Educator
5918,Male,25-34,Retired
5919,Male,18-24,Other
5920,Female,25-34,Academic/Educator
5921,Male,25-34,Doctor/Health Care
5922,Male,56+,Clerical/Admin
5923,Male,25-34,Executive/Managerial
5924,Male,35-44,Other
5925,Female,25-34,Other
5926,Female,50-55,Executive/Managerial
5927,Male,35-44,College/Grad Student
5928,Male,45-49,Academic/Educator
5929,Female,35-44,Other
5930,Female,35-44,Programmer
5931,Female,18-24,Executive/Managerial
5932,Male,18-24,College/Grad Student
5933,Male,25-34,Artist
5934,Male,25-34,College/Grad Student
5935,Male,18-24,Other
5936,Male,18-24,College/Grad Student
5937,Male,25-34,Retired
5938,Male,25-34,Academic/Educator
5939,Female,45-49,Homemaker
5940,Male,50-55,Retired
5941,Female,25-34,Other
5942,Male,45-49,Academic/Educator
5943,Female,45-49,Academic/Educator
5944,Female,18-24,Scientist
5945,Female,35-44,Artist
5946,Female,56+,Academic/Educator
5947,Female,45-49,Lawyer
5948,Male,56+,Sales/Marketing
5949,Male,18-24,Programmer
5950,Male,25-34,College/Grad Student
5951,Male,18-24,College/Grad Student
5952,Female,45-49,Academic/Educator
5953,Male,Under 18,Scientist
5954,Male,45-49,Programmer
5955,Female,25-34,Executive/Managerial
5956,Female,18-24,College/Grad Student
5957,Male,18-24,Unemployed
5958,Male,45-49,College/Grad Student
5959,Female,18-24,College/Grad Student
5960,Female,45-49,Other
5961,Female,45-49,Other
5962,Male,35-44,Executive/Managerial
5963,Male,25-34,Homemaker
5964,Male,18-24,Customer Service
5965,Male,25-34,Programmer
5966,Female,35-44,Sales/Marketing
5967,Male,50-55,Lawyer
5968,Male,56+,Executive/Managerial
5969,Male,45-49,Sales/Marketing
5970,Male,35-44,Programmer
5971,Male,35-44,Executive/Managerial
5972,Female,25-34,Unemployed
5973,Male,Under 18,Scientist
5974,Female,25-34,Academic/Educator
5975,Male,25-34,College/Grad Student
5976,Female,25-34,Academic/Educator
5977,Male,35-44,Academic/Educator
5978,Male,35-44,Academic/Educator
5979,Male,25-34,Academic/Educator
5980,Male,56+,Academic/Educator
5981,Male,35-44,Executive/Managerial
5982,Male,35-44,Academic/Educator
5983,Male,25-34,Clerical/Admin
5984,Male,25-34,Academic/Educator
5985,Female,18-24,College/Grad Student
5986,Female,56+,Academic/Educator
5987,Male,25-34,Lawyer
5988,Male,25-34,Homemaker
5989,Female,Under 18,Scientist
5990,Female,25-34,Unemployed
5991,Female,35-44,Unemployed
5992,Female,18-24,College/Grad Student
5993,Female,50-55,Unemployed
5994,Male,35-44,Academic/Educator
5995,Female,35-44,Academic/Educator
5996,Female,25-34,Other
5997,Female,25-34,Executive/Managerial
5998,Male,18-24,College/Grad Student
5999,Female,25-34,Academic/Educator
6000,Male,45-49,Programmer
6001,Female,25-34,Executive/Managerial
6002,Male,50-55,Other
6003,Female,45-49,Programmer
6004,Female,25-34,Homemaker
6005,Female,25-34,Customer Service
6006,Female,Under 18,Other
6007,Male,35-44,Programmer
6008,Male,18-24,College/Grad Student
6009,Female,25-34,Retired
6010,Male,35-44,Other
6011,Male,35-44,Homemaker
